category_id,product_name
4,古龍豆豉鯖魚
4,古龍豆豉黃花魚
4,古龍豬肉笋
4,古龍香燜花生
4,古龍香菜心
4,史雲生清雞湯(250ml裝)
4,史雲生清雞湯(500ml裝)
4,史雲生豬骨湯
4,地捫片菠蘿
4,地捫片菠蘿(836g裝)
4,地捫玉米羹
4,天壇牌火腿豬肉
4,天龍五香肉丁
4,天龍回鍋肉
4,天龍牌瑤柱溏心一口鮑
4,快達牌椰漿
4,新東陽紅燒鰻
4,是蜜味金牌鮮茄汁焗豆
4,李錦記蠔皇極品鮑魚
4,梅林牌優質火腿午餐肉
4,梅林牌回鍋肉 (豬肉筍片)
4,梅林牌雪菜
4,樂得牌豆豉鯪魚
4,樂得牌鮮炸鯪魚
4,水仙花牌五香肉丁
4,海歌牌油浸吞拿魚
4,珍寶牌牛尾湯
4,珠江橋牌豆豉鯪魚
4,珠江橋牌鮮炸鯪魚
4,瑪麗三角豆
4,瑪麗碎蕃茄塊
4,甄想記用家之寶濃椰漿
4,甘竹牌豆豉鯪魚罐頭
4,紅梅牌牛尾湯
4,萬歲忌廉粟米蓉
4,葡國老人牌欖油沙甸魚
4,葡國老人牌辣味欖油沙甸魚(紅罐)
4,長城牌火腿豬肉
4,長城牌鹹牛肉
4,雄雞標蕃茄汁焗豆
4,鷹金錢午餐肉罐頭
4,鷹金錢梅菜鯪魚
4,鷹金錢鮮炸鯪魚
5,CJ好餐得韓式辣椒醬
5,S&B日本青芥辣
5,八珍甜醋
5,冠益華記油咖喱
5,冠益華記芝麻油
5,冠益華記辣椒油
5,冠益華記辣椒醬
5,同珍添丁甜醋
5,地捫茄汁
5,太古純正砂糖
5,家樂牌濃湯寶(鮮鷄濃湯)
5,家樂牌雞粉
5,家樂牌鮮味雞汁
5,家樂牌鮮露
5,家樂牌鷹粟粉
5,小肥羊火鍋底料-清湯
5,小肥羊火鍋底料-辣湯
5,巨星牌麻油白腐乳
5,巨樹牌麻油白腐乳
5,廚邦特級鮮生抽
5,手鎚牌梳打粉 (多用途)
5,李派林喼汁
5,李錦記XO醬
5,李錦記沙爹火鍋上湯
5,李錦記舊庄特級蠔油
5,李錦記香茜魚片火鍋上湯
5,李錦記鮮味生抽
5,李錦記鮮味雞粉
5,李錦記鹵水汁
5,泰國金牌原汁魚露
5,海天上等蠔油
5,海天金標生抽
5,海天鮮味生抽
5,淘大減鹽蠔油
5,淘大特級蠔油
5,淘大金標生抽
5,淘大金標老抽
5,淘大鹵水汁
5,王字同珍生抽
5,王字同珍蠔油
5,珠江橋牌九江醇舊雙蒸酒
5,珠江橋牌生抽王
5,珠江橋牌芝麻油
5,珠江橋牌金標生抽王
5,皇冠正魚露
5,維康(VATEI)食鹽
5,美極鮮醬油
5,老乾媽風味豆豉油制辣椒
5,辣椒仔原味辣汁
5,金葉牌幼鹽
5,金蘭生抽
5,金蘭高級老抽
